lat,lon,population
52.85126,7.67485,9255
51.55493,7.91403,32149
52.66014,13.79351,1540
51.26011,7.76608,20366
52.37874,12.934,22384
50.73604,12.37534,20520
50.43811,12.30473,1774
51.81667,14.18333,1891
49.67083,9.63944,3589
53.34948,9.77234,1262
49.07561,12.19954,8101
53.495,10.25416,12104
52.27404,9.57287,14137
48.65866,12.36927,1389
54.41212,10.28952,1139
54.2554,13.07682,1087
48.67124,9.37632,15728
52.21613,14.00845,1466
53.21572,10.47131,1597
52.32401,10.51392,4047
50.96667,7.86667,5090
49.3523,11.15069,16446
49.76667,8.0,1453
52.32957,10.39255,10147
48.87461,10.72452,5669
51.58381,14.17082,4240
48.87675,9.63434,11306
51.61667,7.96667,5030
52.00304,11.63851,1904
49.85,6.56667,2606
53.64104,10.0798,10935
51.46925,7.49038,7160
48.14745,8.70375,3117
52.14518,11.44106,1328
53.23985,9.80178,1251
48.45505,10.66086,3849
50.256,10.87989,5183
47.64171,10.12732,5143
49.9039,8.58874,26583
50.41667,7.6,2152
54.05372,13.40998,1604
49.53011,6.54064,1209
50.72541,7.92805,2451
48.19939,7.67713,2114
51.50403,14.64017,15002
51.49405,14.71515,1481
51.29192,13.44117,1013
50.41719,7.45072,7639
50.10217,11.88849,3545
51.19989,11.06914,3720
47.5813,9.72586,2655
49.63089,11.25369,1080
48.30501,10.16047,13377
51.20148,11.96843,37929
49.03095,10.97221,18345
50.2,11.35,3110
51.5319,10.41889,1495
50.92393,11.87947,1311
50.73952,12.47051,2747
51.19644,14.65874,3067
50.18333,11.85,1382
49.29717,9.59531,2082
51.6707,12.07338,1434
48.84687,8.92828,7712
50.08512,11.24024,4840
49.55,6.81667,6316
49.62283,10.82531,6118
48.72757,8.35378,2720
53.02518,11.7871,1103
50.11667,7.8,1161
50.45,12.06667,3614
48.81311,9.36387,26166
50.23333,6.46667,1046
49.83333,7.76667,1893
49.15127,9.28762,11855
49.54887,8.66697,43325
49.25946,8.2862,1532
49.05457,8.52678,9556
47.81009,9.63863,23802
51.16667,13.56667,10456
50.43843,8.29133,4763
50.9803,11.32903,64727
49.03878,10.45052,1433
50.43143,8.37673,8704
48.6227,9.06355,10037
48.61572,9.53751,9634
47.84147,11.15484,23378
47.66667,8.23333,3185
50.75292,6.84585,16321
49.48333,7.63333,4476
49.95696,7.86484,2712
48.74953,8.87176,19338
50.48438,8.26249,13798
49.66812,9.21639,2342
47.59331,7.62082,32236
48.11717,10.92161,3664
49.47866,9.89977,7569
48.6,12.05,2479
49.63333,12.06667,4036
49.35,10.61667,2829
49.49773,11.56869,1292
49.26282,12.76311,2472
50.20354,11.14006,3331
49.41667,8.0,2018
48.5525,9.9961,1249
49.19817,10.64489,2276
49.67682,12.15613,42550
50.77449,12.06028,8528
48.38333,11.41667,3123
48.71713,11.32141,2244
49.93083,9.36611,2142
50.40808,7.14669,1585
52.55632,13.46649,47693
48.25,10.8,2877
50.3,8.56667,9383
50.83814,8.7556,5718
50.41667,7.21667,1152
47.62983,7.90423,13037
48.14533,8.79151,3731
48.60136,13.78733,5817
51.88376,11.17347,3132
51.14221,6.28436,28089
52.31205,11.05791,2444
52.18319,11.16074,2188
51.62678,6.19792,10131
54.80621,9.51695,2247
53.16541,7.34966,15718
53.58374,9.69835,34912
54.23428,9.09103,2235
52.54734,13.35594,85275
51.76533,11.08531,1086
53.90252,9.82865,1025
51.00214,12.77661,2223
48.89229,10.61331,1416
50.09257,6.36299,1128
53.77853,12.41316,1062
51.48057,7.14251,73965
49.52167,8.06167,1632
54.16391,10.05405,2883
52.5369,10.15069,6431
52.30596,10.46551,2545
50.6619,10.36947,3779
49.04328,10.59906,6245
50.09476,10.03017,3524
49.70739,6.53944,2265
51.92089,10.7567,1509
48.0525,12.22341,12375
47.57223,9.63215,3905
48.44105,10.2693,3238
51.10009,6.15484,16641
50.43333,7.28333,1174
48.75991,9.68735,3924
52.41331,10.59357,1948
54.07427,9.89738,2192
50.16667,9.78333,2313
48.12863,9.79749,4769
52.5752,13.51559,2578
48.40597,11.98865,4548
51.44488,8.34851,28532
53.7858,11.88106,1073
47.83217,11.72173,3600
54.1767,12.08402,8441
52.45695,8.84949,3552
49.99348,11.77866,2379
53.80127,11.71044,3465
51.95109,7.98756,38707
53.51986,12.68128,21470
53.93054,12.40818,1116
53.05938,8.19669,16019
51.49011,9.14641,24317
52.06087,11.4408,5397
51.46034,11.75135,1862
48.51667,9.15,5092
52.41915,13.15531,10126
53.74163,8.80828,2419
54.11224,10.20546,2914
53.79048,7.90067,1081
47.6895,9.83247,27045
48.72933,9.61175,3209
54.27181,10.76414,2428
48.49549,11.93641,2284
51.18207,10.17283,4398
52.74196,13.45799,19888
54.68333,9.33333,2270
50.89946,10.84959,1679
51.51819,7.52627,7580
51.62125,7.40238,30220
50.89827,10.55791,11445
47.67319,10.30703,9045
52.86104,9.59277,24448
49.86667,10.78333,2541
51.06667,10.93333,1904
48.2584,11.97527,1960
51.58029,11.92888,1124
50.48333,7.95,1341
50.8,7.83333,1261
51.46117,11.2076,2189
49.88333,7.76667,1617
49.21042,10.06219,3630
47.74775,9.13367,1137
47.51667,11.28333,1446
49.83556,8.05139,1826
48.88741,10.47591,3473
49.90361,8.45083,2725
48.73767,12.74744,6702
48.68416,12.88035,1388
49.32749,6.71102,9733
52.35,8.01667,24201
50.2685,11.47058,3101
51.35983,12.07537,1005
49.58358,9.36642,12113
50.61667,10.38333,2281
49.30637,8.64236,14842
48.22613,10.58836,1120
51.58333,10.61667,2485
50.70696,6.1779,5280
49.01417,9.15111,3057
49.67221,12.32919,2189
48.76615,9.82135,7316
48.34815,10.29385,1263
52.54221,14.07022,1314
47.62323,8.21717,22404
49.39528,8.44028,5384
50.00167,12.30434,7505
49.74623,6.74543,2015
49.37804,12.70905,7392
49.38333,7.33333,5426
49.57,8.83167,11720
48.20854,12.39893,24676
50.76631,13.10837,1185
50.59667,12.37994,1212
48.7327,13.60082,10757
48.09585,7.96371,20155
51.14462,9.87695,5022
52.34992,9.78127,1746
51.07282,13.02004,9001
52.34551,9.76324,2267
49.28333,7.66667,5111
51.0661,5.98815,9305
49.98144,12.06291,4634
49.18333,12.38333,2087
50.87653,12.59919,4597
49.18468,9.63994,3127
48.6383,9.13256,8803
51.20618,9.06286,7785
49.78833,9.84667,5099
47.74778,9.7219,2920
49.75861,9.80361,2582
50.87576,7.61688,19533
50.55,7.41667,1956
49.81667,7.71667,2333
49.97528,9.30194,4056
49.95,7.83333,3676
49.15,12.35,2787
47.97223,10.30054,1021
47.93333,9.16667,2706
52.92717,7.28325,1299
49.84645,11.3481,3167
48.18904,10.0209,1586
49.9643,10.12001,2931
48.57681,11.33537,2152
49.64218,12.49523,2121
49.29505,8.91771,5762
48.83241,9.31641,52945
52.61594,10.60038,3830
50.85891,7.10662,7692
53.95313,10.21269,9553
52.10376,11.77947,1027
47.93414,12.73392,6291
49.24991,8.51257,20178
52.32632,10.55803,3259
52.55233,10.52337,1150
52.54851,8.58885,7132
49.26667,12.66667,1999
49.26667,6.78333,18464
51.73333,8.25,5130
49.54122,6.88774,16453
49.31667,12.18333,4900
47.73333,11.55,3463
53.67667,12.98113,1445
49.97444,8.11667,2652
54.02078,9.37597,1844
50.25511,9.29564,12464
51.40916,6.33894,7823
50.63333,7.1,20032
49.75185,10.71335,2205
49.44045,8.18041,4678
51.16172,13.90651,4551
51.1,9.35,7708
47.99679,10.77786,2152
47.7725,11.67315,5464
51.55637,10.05713,1429
54.53162,9.99094,1462
52.88551,7.77242,1577
52.03792,6.828,22412
53.19035,9.15282,1083
48.06667,7.85,2785
51.21479,6.58399,5670
49.55718,11.49419,1810
52.36522,10.52035,3310
49.82136,11.73625,1052
49.81667,7.93333,1056
52.43216,7.7475,1821
52.13865,11.09877,1622
53.32603,8.9129,3209
51.56267,11.55658,1307
53.64972,10.18417,20685
51.40895,9.11814,6959
52.2899,10.59872,4079
49.25162,6.85873,40952
47.81667,8.86667,2779
50.8,10.05,1206
48.6,11.88333,1634
52.30418,10.44079,1741
49.86352,10.22813,9585
51.39169,11.30888,1058
48.33446,8.66392,4183
48.27839,10.08236,13207
48.05,8.3,4167
51.20565,8.9451,6296
49.62383,12.33808,7550
48.76977,11.61845,7101
47.94694,12.18126,3045
47.76667,9.76667,4534
53.27447,10.35372,2299
51.59703,6.6863,35661
51.84698,12.35208,1741
52.1653,8.85996,20214
52.98605,9.58096,10808
52.83632,8.31123,9164
54.57051,9.17959,1956
49.15635,7.55191,1723
48.62695,13.19222,16695
48.44882,12.10686,2404
49.6148,11.80261,6560
48.45296,12.35604,11416
50.39287,8.1931,7334
48.06226,8.49358,81770
48.2,8.58333,3226
48.50887,10.61468,1283
47.95,10.91667,2445
51.25435,6.39441,76153
49.54033,8.5782,32620
50.66225,10.55778,2209
48.36667,11.46667,4216
53.54898,14.04001,1375
51.95242,10.56374,11417
49.08001,12.88566,8653
50.73333,6.6,9116
50.61667,7.35,3510
51.78638,14.07941,9857
49.68764,10.65157,1595
52.04009,8.15272,20996
51.88333,8.51667,24002
48.18515,9.21079,2332
52.92334,9.23804,26924
50.69918,13.01854,2390
52.21874,10.68327,1044
52.30774,10.48937,2738
52.69149,13.17533,11498
52.40797,10.93637,4506
49.0843,9.87914,4264
54.27204,12.81075,2016
51.89447,6.98807,13074
49.61388,11.51008,1887
48.36632,12.25596,6488
49.23212,11.6716,5373
51.33537,7.04348,87669
49.83278,9.88167,10279
49.51239,10.88797,6194
50.40876,10.80947,3225
53.17923,8.62228,34757
53.29,7.492,4157
51.90113,10.73203,1433
52.73064,8.28968,29729
52.26038,10.36491,16219
48.10537,11.76825,21007
52.6215,8.7331,1368
53.39693,8.13621,25212
47.8931,11.77915,2968
50.39586,7.62427,8959
48.93563,8.96045,28798
47.8741,11.88446,1792
47.84256,12.60606,1770
50.8279,10.02185,3856
54.0,9.38333,1318
50.35,6.75,1399
48.02608,11.08612,3983
48.15,9.61667,3770
49.59675,11.07216,4545
53.31119,8.57861,1020
51.44912,10.838,1219
53.68878,9.66197,17921
48.31667,10.65,1214
51.6569,9.63501,15951
50.33554,8.53688,13511
53.87537,13.92394,1929
49.90166,9.67123,1350
49.40204,11.75503,3690
48.26428,10.44594,3579
50.41667,7.51667,3480
50.38333,7.63333,3152
50.5569,7.58695,1577
51.29468,10.6054,1013
48.49107,9.40009,12831
53.51356,7.26546,3836
47.83333,10.38333,1515
47.73333,12.46667,3545
50.65,11.43333,3002
47.77155,10.50446,2747
50.13333,11.51667,1989
50.19415,10.97448,4208
48.93333,10.36667,4684
48.28038,11.57684,28482
49.39324,9.2696,1146
48.11667,12.33333,1673
48.82496,8.70885,2282
49.86886,10.04399,2718
48.16667,12.61667,2987
49.15255,9.73384,3019
50.88509,12.06524,4858
50.12754,10.85634,1759
48.16082,10.80694,6415
50.53333,10.41667,1316
52.83471,10.29685,4158
49.82303,11.18906,1258
48.07946,8.36575,2895
48.5623,8.78445,4120
48.4298,9.25504,9030
48.06598,11.61564,20852
49.0894,9.27516,7567
49.26691,9.22319,1315
48.57434,13.66725,6294
48.19253,11.64293,10500
48.65452,9.35799,4565
49.21111,9.20194,3861
47.96667,10.46667,1370
48.38333,12.66667,2174
47.98333,10.83333,1323
50.81667,9.98333,4102
47.91933,7.69045,15908
47.61658,11.02718,1435
49.52711,8.78679,2414
51.93284,11.51281,1294
50.64881,7.90827,1932
51.53795,7.68969,66734
48.16734,9.52219,2512
50.59653,7.21888,4938
48.00566,10.26672,1056
49.83806,8.21889,2525
52.59111,10.43195,1625
52.15645,11.18151,1082
48.06667,9.83333,4254
48.03333,7.76667,5208
50.5755,9.19272,3258
50.20943,6.97941,3265
48.39841,9.99155,120451
51.20652,11.92215,1455
51.36469,14.506,1169
52.09902,10.76523,1041
49.67085,10.72017,2908
48.70475,9.5857,14031
51.49859,10.98066,1122
47.71378,11.15034,2994
49.54415,10.23286,6542
52.46511,10.20467,7500
49.79472,9.73056,1887
51.35478,6.63918,17888
52.61797,11.80893,1053
52.96449,10.56704,34996
49.81,8.28861,1162
52.4944,6.88274,5171
51.6652,6.27371,8619
53.73795,14.04473,11003
51.59415,13.29983,2300
50.15,6.8,1176
51.36243,10.0721,2509
49.86472,8.17167,1327
51.46385,9.46335,1150
50.73015,7.36921,3367
52.54011,11.59959,1487
50.09184,10.26861,4073
52.49975,8.90928,4892
47.81667,12.48333,4896
47.76977,9.17136,21507
49.24187,6.6984,12071
50.91775,6.12336,25544
51.58333,14.61667,1630
48.06667,12.66667,1031
52.80009,8.63893,12645
52.63793,7.06622,9554
47.90938,11.2803,9517
47.98464,8.8177,34847
54.39133,9.99457,1197
53.91566,13.24814,1299
48.21218,12.59954,3240
48.10218,10.56069,2921
50.85892,6.75535,3393
48.06401,10.64156,6632
48.10531,11.08303,3397
47.93509,12.01518,6642
48.03333,8.6,3050
54.09878,9.9966,9882
52.57578,10.87818,1494
49.52794,10.85973,1185
52.28923,12.18423,1431
48.52266,9.05222,92322
50.78333,10.41667,4208
48.0,10.21667,1810
49.13916,7.5437,1338
48.02802,12.55804,11676
50.01667,11.95,2583
48.07667,8.64409,15040
51.61667,12.81667,1519
53.60706,13.29103,1064
50.80901,7.14968,74749
50.36667,11.95,1636
48.30843,9.24491,6638
49.82471,6.89929,1146
53.61043,10.40575,7688
50.73567,11.87015,4097
49.35935,7.7748,3085
54.25048,12.62312,1418
48.39468,13.00627,5419
49.76231,6.55987,3424
49.75565,6.63935,100129
50.68489,12.02042,4081
54.09556,12.75683,2942
48.13175,8.23317,5275
52.09754,12.87258,8675
50.54247,12.30339,9189
48.95473,10.90833,13141
52.48863,13.4586,13167
51.57408,9.42095,5749
53.74384,10.31024,1891
50.17174,7.30218,2332
54.51566,9.31607,1514
51.13691,10.23361,6206
49.42246,12.61574,1033
50.01031,7.84709,1053
49.92639,8.40732,12897
51.28898,12.75496,4244
51.58615,11.91965,1368
50.06667,11.55,1704
51.528,14.573,1106
52.21675,13.22496,9199
53.96304,10.8709,13902
49.4581,10.59361,1348
49.52114,12.26249,1021
47.86825,12.64335,18422
47.96269,12.59231,21244
49.57849,6.5254,1178
50.3188,10.56995,1037
54.03988,10.21496,5113
49.15,12.65,4074
48.73333,11.83333,1777
49.8,11.9,1406
49.95076,7.11562,6018
53.27409,9.71936,13315
53.69944,9.71723,13079
53.63368,14.01229,10665
51.56016,12.99617,18746
53.2643,10.11451,2122
50.39067,11.87329,1175
54.31732,8.94096,5008
51.32092,6.49412,30296
51.28601,12.09733,1252
54.57987,9.63844,1097
48.26018,12.5846,9392
47.82941,7.9438,5072
47.74014,8.00183,2215
48.51712,10.92856,1443
53.89441,10.17928,1040
53.69461,10.34781,1062
54.12953,9.55807,1134
51.00619,6.42477,8461
48.06164,12.7676,6084
48.72619,13.38221,3800
47.92104,8.19063,12019
49.88263,12.33112,9410
50.43333,12.25,1548
50.90055,12.07493,1244
54.89932,8.33476,2997
52.23936,10.45027,2282
51.77113,11.00624,1116
53.9953,10.77676,9127
54.13967,9.8943,1124
52.51667,13.36667,14940
50.83946,10.16604,4268
48.82398,8.80129,5583
49.18525,12.32337,2247
48.5,12.1,3501
52.51667,10.8,1283
48.61667,13.53333,4075
50.02542,11.39348,4502
48.76627,13.3155,2458
50.35692,7.27689,1450
49.87833,9.84917,2726
49.9414,9.8586,1369
52.33261,10.51048,1536
50.20097,10.31906,1202
50.67081,12.95091,5892
52.49825,7.48982,1962
49.7414,6.80492,1038
53.23237,10.65819,1269
49.48374,7.03691,13157
50.10643,12.10203,1278
50.07609,12.1265,2117
48.56531,10.90862,3841
51.29375,13.74124,2298
50.47007,12.22195,1132
50.50465,10.61536,3083
51.08748,12.10659,1977
49.69034,12.22744,1261
49.75403,10.03056,2337
52.96227,9.02111,4727
50.98525,13.58035,5624
49.38333,12.46667,1045
48.28334,10.46917,6336
49.08834,11.2215,5442
48.91167,12.155,3317
51.43333,12.68333,3894
51.65268,12.22756,1558
50.70077,12.84996,5968
49.26667,7.58333,3515
51.74861,11.041,13386
50.91684,10.39209,1975
51.45,11.8,6996
50.39839,11.38235,2247
52.12967,13.6196,1881
49.48333,12.38333,2035
48.89299,12.01175,1508
51.12094,12.0241,3197
51.88842,12.64587,1009
49.22289,12.08727,7405
47.66857,9.59132,18135
48.44281,13.26955,1702
50.46979,11.25888,2516
53.77356,12.57551,9544
54.02764,12.46519,4212
53.3964,10.41084,3987
48.19041,8.35176,3717
48.12952,7.81205,11887
47.82128,8.66117,4670
53.11865,13.5022,17634
52.46667,13.4,61769
52.4031,13.26014,19530
54.2201,9.28291,2581
51.97995,7.78293,19389
51.46667,10.26667,2566
49.04114,12.98784,2962
48.22721,12.61137,1971
47.84921,12.81919,9019
50.72093,12.24689,2686
51.55887,11.95482,1479
47.7123,11.7582,3770
49.02394,12.17303,4439
52.57601,13.29389,36764
52.21957,7.81357,9552
49.66667,6.51667,2345
50.9247,11.91945,1273
51.26667,13.8,1559
50.91667,12.85,2609
50.14993,8.15206,30145
48.34987,12.13202,8690
48.15,12.45,1307
48.0486,11.61701,17791
52.15,14.16667,4140
51.38333,12.48333,14552
49.62472,9.66278,13293
54.32607,8.70802,1022
49.70111,10.55557,1075
54.66667,9.4,5711
53.77941,12.01785,1284
53.22505,9.07763,3616
49.74157,6.69196,1546
52.47055,10.74068,1274
48.67322,10.68377,4077
48.0,10.08333,2346
48.9787,10.36129,1868
49.53182,12.32765,1536
50.43665,12.45754,1536
50.60738,12.93798,1283
50.4946,11.85725,4193
50.64284,10.02385,4695
48.31463,12.89301,4039
53.73325,10.08684,5937
53.67711,9.8488,1829
52.54463,11.97647,9912
52.4353,11.80724,6039
48.91988,9.11556,12129
50.79245,10.61568,4474
49.08333,9.19306,4758
48.01667,8.66667,1195
48.81667,10.96667,1083
48.84972,9.83824,1045
47.95942,12.72933,1937
48.07825,12.57008,5704
50.87529,10.51607,4192
50.54297,12.07933,1754
52.91345,8.82209,24274
51.42549,7.4889,1390
52.9115,7.28238,1258
52.86165,8.92213,1533
48.67934,9.75534,10167
54.08135,10.70172,5338
52.978,7.51534,4421
47.86667,12.7,3176
52.22811,10.90393,1857
52.28759,11.3245,1065
51.3281,8.00369,27654
48.87855,12.35129,1934
49.95,10.33333,2014
49.84306,8.09167,1059
49.70694,10.13248,1293
50.25972,10.40525,1808
49.10472,8.85583,4677
48.29107,11.26356,2507
49.65002,9.90389,1287
47.84116,7.70777,2717
47.66033,10.34991,4587
49.50126,11.74598,19379
49.00303,9.5003,5469
49.91149,9.15315,7057
50.13396,8.52797,8846
49.29882,7.05696,16376
49.14704,9.34006,1800
48.36241,8.63309,12763
52.68291,8.81268,12835
53.8008,10.23072,3349
53.54428,11.56194,1505
53.51009,11.37584,1011
52.92714,10.76601,2661
50.60911,10.69401,43509
49.60276,10.43563,2388
52.79337,8.83611,1159
51.94465,6.86723,9024
54.35006,9.2191,1053
54.87391,8.91111,2242
53.21143,10.2954,1595
52.89586,10.45141,4778
54.63697,9.77486,3887
52.30096,7.22572,1091
50.63333,10.86667,1698
50.53333,12.53333,3900
48.78232,9.17702,612663
49.41667,12.13333,1683
53.03333,8.75,32507
47.7458,8.44813,5297
48.31667,13.08333,1503
53.86538,10.05632,1062
50.93333,14.01667,2749
49.84429,10.97208,7926
50.45779,7.60041,3221
49.94389,7.77286,3500
51.91406,10.94445,1181
51.35248,13.2266,4231
51.16667,10.98333,1963
52.57859,13.88741,26649
51.91357,14.12275,1098
48.88126,12.57385,44580
48.83071,12.72105,3348
48.17805,9.09059,2755
53.5069,13.74446,6286
54.44017,10.17418,1552
54.30911,13.0818,58976
53.57498,11.30356,1536
51.4419,6.26639,15325
47.88333,10.71667,1847
47.73871,10.68881,1856
51.1144,11.92405,1191
50.78248,7.25126,1739
49.73232,12.20547,1445
52.25662,13.93337,9550
52.51667,9.06667,7473
51.04901,14.07943,6284
54.12724,10.2213,1322
50.70999,12.78034,11127
51.57426,10.95582,1401
50.77368,6.22595,57684
49.0,10.3,1957
51.46997,7.36833,5430
49.97005,9.07153,7663
49.80944,8.47278,5741
52.64067,9.34027,1400
50.45959,10.27301,1142
50.30639,11.28172,5286
52.21055,10.52216,8460
52.41101,9.65904,12861
53.8922,10.64713,16562
47.85105,9.0091,16844
49.06135,10.09274,3129
52.24341,8.62743,5000
52.57017,9.02423,5368
49.9709,10.7217,1302
48.12419,9.07775,5471
48.02382,10.44474,1365
54.7265,9.73572,1449
49.05139,8.85083,2797
53.71236,11.82678,4863
48.81667,12.8,3080
47.85389,12.1856,9554
52.6069,11.85867,37722
49.37756,7.73814,1291
53.5922,9.9287,23472
53.38416,10.11138,11073
47.8,8.93333,4457
50.29444,11.46295,3869
49.45708,7.52726,2535
49.12111,8.14139,1843
49.41667,10.21667,1308
48.90095,8.19692,2916
53.56601,9.61111,1650
48.38333,12.08333,1185
51.06314,14.3454,3422
52.68818,10.404,1397
48.08679,12.0314,3759
52.4,14.16667,4672
48.96821,9.27708,11374
48.6909,10.06382,9013
51.87066,9.09136,13797
48.01473,10.16081,2878
50.46538,11.08265,1311
54.22616,12.98867,2738
52.0,8.4,19869
47.7,10.86667,2828
52.15045,7.33664,34601
52.58532,8.2107,9392
49.95278,9.66944,2302
49.04833,8.03694,1998
48.66667,9.11667,6089
47.64446,7.73914,10128
54.75463,9.76069,1445
54.75545,9.78159,1031
49.41581,11.01599,13902
50.69624,10.56541,9130
